	zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta01g04620	467594.135852865	590185.492192049	241786.000335379	302450.728567965	259573.070158304	540765.527591603	440107.434178014	347409.007324213	366140.515980461	226623.481011685	233251.112167317	389830.311935804	186076.938062549	476172.487004342	317409.323377113	303644.400848705	521807.743461694	607802.552544805
ostta12g02440	491591.68926117	240032.519088858	314326.225449954	340659.950335377	422584.52018542	136202.895022689	118954.358927497	230763.994217605	230878.637780178	195598.141937794	494954.15373304	174328.589136505	521442.736969185	152645.080666307	231621.654726632	356513.4313857	391245.277904105	149771.69081446
ostta12g01000	600767.718444235	439457.559911067	654141.566932746	544166.785351618	461529.305749479	387720.184696137	562509.561397012	381780.225455372	331472.28482979	637950.147152641	583083.090308527	731442.001382816	632712.941053462	395818.437937809	773570.159782781	552052.739947339	527683.112131108	589495.166187286
ostta13g02970	546636.364605786	438854.834453817	913718.316935805	451102.028726344	891457.199602549	407051.083877472	524253.103220155	599965.252914837	943102.979182302	696959.647939717	698329.52673317	915811.405501362	615114.415611514	559614.67554364	886858.543239976	588022.557453018	666380.954170801	764918.628707359
ostta20g00850	436452.387669352	366888.003060854	433547.165891611	689091.512923469	575627.916519708	552175.77496742	345764.626433504	280148.346456768	355972.918864386	319151.993190903	261805.115133983	340318.796683993	484089.809199373	233283.441204557	385765.396131662	300667.622497613	218586.358805389	383384.813771006
ostta05g03130	1924125.0140633	931194.298240795	4100500.56454068	1170864.01291601	1244978.6817109	1345429.88253867	1186882.55496385	964026.435640521	2348928.00537856	1764047.92690796	1853610.47399186	2527941.922841	1301600.20497645	903036.561142712	2639087.5370701	722969.790198008	1132089.21592758	1356220.13865264
ostta09g01520	1747960.30904481	1337261.97188962	1931311.60812978	1790876.17718366	1880371.70201166	1701144.38704291	1765344.5481776	1523128.73117432	1664632.31984362	897509.117660462	996196.72829057	2129977.26561265	1195955.99996615	1312702.36219727	1704024.20069463	1752687.27512338	1502277.12607159	1184840.83831587
ostta02g01390	1498131.35824356	1908787.00236277	1959876.46550247	1788237.30895224	1545061.0748443	1744947.44527241	1488592.21728664	1467118.41339242	1886131.90801841	1285560.49506666	1254299.890174	1681921.29616233	1648553.4602269	1594411.30199165	1729657.03653182	1632583.16692961	1691250.35840702	1642986.07717859
ostta14g03050	1633282.2394409	1357203.43375811	1770675.10930282	1264797.97572942	1330215.13107742	1188950.54372161	1408970.10631241	1377817.26863049	1588303.64219789	1194789.74154468	1113742.9185144	1273450.45991072	1121533.51896145	959995.958322172	1614654.21901934	1156396.61704632	1062776.53578997	1075005.98152222
ostta05g04430	639212.061704855	1003974.2427654	562527.537649249	804677.131721325	775807.058431263	862009.003473752	603903.169408473	831001.198112822	679165.59647854	601733.997565982	516256.466296532	511001.358226425	693070.732379236	936447.672642603	484651.305300761	839996.699855663	807049.590858352	839963.50492595
ostta12g01820	204291.117867023	229813.813163777	158675.037214899	148841.424396866	139962.075157128	242827.43919912	181831.690168242	162251.201613438	43910.3050310189	125157.57842206	176431.492559474	53760.4741068513	169642.280822473	200616.691135742	230046.96234522	201545.345157059	170161.865615212	176040.643781171
ostta09g02010	2787473.97401753	1689267.36639322	1525248.71034549	1930193.22486382	2195596.48664137	2261439.98882356	2301978.16996501	2202305.54939968	1814992.32559397	2564253.51068935	2653844.66916763	2056682.57599313	2531117.86170518	1911010.76346469	1591310.60256959	1538338.53163541	2551433.7250688	2914325.93765624
ostta17g01170	761386.751235066	1077859.74215925	541020.424534836	1064981.66196225	1034078.55721606	1087530.2665401	923403.531255736	1051531.35526932	671128.012223452	852943.617608421	597442.250606312	721912.232460379	958443.625162945	1017207.83788043	640591.213729428	702087.081464626	865162.362455727	727529.186014256
ostta15g02920	607406.238164691	910932.997604467	770686.370896803	162304.649340803	470459.926823787	386890.344812963	403097.965889751	731199.446683585	881664.667805288	1015023.77216862	684276.435302095	485752.960335074	1173212.43591476	1588132.58428872	901232.434121767	931585.194902824	1390835.11603623	1749122.88614225
ostta05g04890	73198.2400506312	363077.365008323	25292.9010581947	48824.0358312294	261791.512521846	32120.3267163143	285049.990731114	1391482.43260189	6329.23521518637	11135.6520837602	12831.1593556565	68359.1264572046	54726.6571838064	26503.2579701372	21560.5317062424	12871.8901783111	290209.137713443	17013.5584481755
ostta15g01970	395674.725489561	742470.478112336	247668.570327877	482813.115754311	599240.028504851	300323.055578526	394863.021519365	540073.429778323	211061.207103344	419127.163378753	409070.778738714	157332.968461764	465004.130330784	444563.818210536	200864.714862283	482138.771630648	335222.214111049	554009.168058838
ostta11g00040	769159.561137514	1011269.45518521	655285.409622082	978827.595396508	1256445.36673755	611316.785797078	1256066.91207883	1102121.18692871	1154019.13756533	813760.441173411	183352.45059062	632193.35241202	915566.399774395	879848.623942905	680263.700144858	967639.461823456	975306.543927049	490908.223772732
ostta03g02100	527703.40516111	634223.958764893	520503.709849181	551253.969922212	452765.130858638	656065.238936311	537110.331367502	480068.688013376	663086.188595734	475366.886552444	375725.802757282	616946.61016832	376981.32394823	467518.827318301	682633.432297341	537720.725837013	466084.138991097	524616.768277068
ostta02g01510	142832.532020256	119458.428958632	296488.632259215	254350.322002196	415457.443500326	177155.285841707	107349.317127774	111122.37772493	35517.9461221936	154028.971629637	102800.223658517	188202.75593981	349690.161750646	169924.582045071	166173.970102383	230364.022035385	136589.164365346	201927.543980799
ostta02g00870	1022464.26224902	1079021.72960417	739333.308613374	838494.870352204	943626.371129227	1198794.05940442	893524.16642336	871185.632645989	709950.313233771	530169.569129358	484142.99579571	739799.618190931	654571.780782341	670250.324833277	714074.857675056	663389.89883776	616051.09161537	767862.559032138
ostta10g00230	1239133.36978049	1341970.72113649	940204.200065536	1330826.46470259	1222670.11799139	1303342.05568932	1184672.39651546	1174164.2737877	1138307.40956429	989240.057422279	1115662.98361485	884635.398165131	1128124.70182988	1485545.27620595	807127.237903344	1263518.51846313	1090348.06171775	1258744.20531114
ostta01g03450	2704253.21019761	3442699.21527437	1443524.20880816	2567589.80543901	2962960.89299599	3717095.24013725	2734389.87719016	3238978.88521821	2141798.51489212	1377238.3454921	1813722.07676267	1543380.22094528	1368120.09637325	2114076.28870003	1230084.93056429	1802231.42813829	2045271.0786699	2559448.2227931
ostta08g03180	923027.693065732	569439.209681938	1410323.94330789	833789.577829116	842268.903263469	767571.377300005	815207.998841087	708416.745592069	1460782.31979504	1029769.17112453	1025078.08193586	1472267.36480067	1022449.33542581	892871.570313359	1587826.01826548	762856.116538259	787726.499590778	643116.862479445
ostta07g02530	6113660.5516522	3025331.1199263	19817290.5961971	5785609.90876845	3479186.77210409	3443381.57766419	5657340.67599597	4315280.48738725	7622985.91538319	6609089.36372618	2972726.86612825	10543014.0778061	5088512.44070463	1731812.98411745	9534181.77863888	2225200.89426204	2970401.05759378	3008909.37904248
ostta15g00700	372362.060911725	407383.353296555	195218.044147947	216403.417917454	234348.574013298	209633.577802726	427242.231189037	389484.287813167	256109.436353264	181948.423314033	259155.822360911	168025.21834376	193409.8101427	219861.616313493	207462.847299201	289022.169886394	154176.575546296	467896.470604677
ostta14g00840	1386968.23356203	1809699.68137932	733292.049581417	1433549.11725686	1943332.1627624	2224626.46115849	1489230.04482155	1689964.58628024	1224285.8664848	1526914.08093656	2315840.00363968	1313073.75172677	2169364.39295263	2875131.71501418	1321608.77364943	3000079.60366732	2109903.99194427	1630903.27855669
ostta02g04350	177856.963136177	191894.536542424	64056.3602351127	191894.536542424	191894.536542424	191894.536542424	191894.536542424	37302.2851709589	118309.577958548	191894.536542424	191894.536542424	240066.515641364	191894.536542424	191894.536542424	190660.14143926	113711.897775439	13866.3695337833	7349.62762925352
ostta15g02850	1084110.83408285	755843.729858849	823971.114389415	805808.488979899	1121167.69382995	757764.041644041	1211825.48463687	803781.567653079	409985.127460536	744115.01418692	940141.797281775	350712.488129167	1154289.2085085	911870.61513564	220097.809359027	1173043.13633146	867342.878465703	766063.368103603
ostta03g02230	2092163.90877372	2649156.59961782	1534865.53050429	2184042.14553017	2356601.97734786	2506799.0564451	2004249.51021081	2087935.41893961	1850823.52226045	1444388.52627807	1385755.8086674	1792549.61958567	2166926.57993184	2373350.92969085	2248936.75812715	1866581.6346274	2007251.61188618	1553758.48430515
ostta02g01690	1692140.97422073	1285925.06228074	1228358.23433286	1085619.77536392	1633252.38508179	1205714.27452645	1140594.69192692	1234671.29783159	1131315.56863955	1645297.55235367	1701988.44505522	1034615.89549366	1616127.43246276	1197621.67402796	1006885.31671565	1193121.21821245	1192369.11593257	1253929.76655202
ostta03g03870	1759740.80929127	2431842.02789346	1420236.97689763	1616771.95638766	1973732.14998764	2256258.07178209	1893497.87914565	1966370.81703275	1647064.57330039	1303645.34900985	1722186.73983908	1418838.42589705	1925019.02375685	1910087.85353328	1489610.88567944	2167101.22616302	1668185.31880896	1556111.21281131
ostta01g02770	545713.374665908	979342.413946723	645750.58756515	602693.967530657	740217.551437674	828378.256419129	520753.171248292	688931.905308683	649322.87944971	530814.959428434	665328.997608639	755324.772400203	639647.838391554	699322.649935462	695487.153308947	811162.058221737	613147.828830882	651021.115126736
ostta05g01300	402395.46756305	136512.654026982	64239.6246718341	153389.996339318	211106.911528241	125950.317713657	241043.300123582	76907.5193428976	272034.313967054	131679.481650959	38464.9393072985	210769.309810616	229209.245072215	50261.0334190553	347764.958846141	137713.710618722	136512.654026982	136512.654026982
ostta10g01600	250866.819032911	287491.11599501	109025.144944967	177363.571426136	136953.523238925	196392.774074662	251210.712949575	150682.87603268	90440.9981663863	221944.150628158	201966.156564081	12823.350366091	284683.460213934	130383.910139475	64084.0959302704	399732.390843942	114139.681026046	230583.445353394
ostta06g02270	5600324.30528391	4094659.1766402	7632734.37872633	3978730.78916515	4330852.57268934	4542174.28177577	4127605.09552872	3941951.40766542	5637899.73598665	5015851.30185792	4765126.63874968	4997719.02731975	3768329.62246725	2982099.49629448	4995174.08688986	2621019.85975956	3963174.19177195	4161658.53128651
ostta04g01480	964099.049666239	984447.546934542	648204.507001423	907544.892507435	923739.822141991	996579.165577324	935656.100364519	900567.995065612	641401.536753754	1007529.38064169	1098399.75169159	674127.469671488	1060707.8086548	1210823.96926871	636171.589006739	907322.307335237	1143869.16007662	1110734.77173201
ostta18g01350	1426537.28747129	1438393.36971251	1601220.91396865	1309131.7849458	1565383.90186575	1611007.29345057	1142193.53616752	1249198.64789456	901516.398959427	1094586.85756724	1164357.56581688	855783.970649694	851039.093092056	1365877.55299027	911463.907094813	721799.163243486	1498235.78764228	1230016.65995337
ostta14g00065	11133085.5261717	6342325.39858633	25037204.7629485	9361624.04093923	10669205.5737657	11237088.3945464	8919279.78577976	11064685.5243632	17403381.02862	7396778.25687328	8541494.64123256	18048678.7883943	7887825.84160593	7361292.46099062	15127059.028896	5168440.77528049	7933410.03781547	7041259.10927171
ostta12g01290	1460921.63906028	1492164.05581854	1208761.45195551	992437.135759655	1400625.72490888	1377290.13313172	1461758.59082759	1319161.67765303	735999.361019117	948715.192997636	1212923.15010032	755876.671584487	1370540.66245933	1277374.70069312	1230918.89042231	1354871.33327642	1336813.54688431	1326033.69616518
ostta01g01550	1247119.34189613	1560980.9279154	1015387.35890943	1102111.76841821	1262015.58435211	1417671.10543991	974224.529398132	1024412.90514636	835706.380742599	547030.134340252	435640.557040165	914805.915653955	543998.857731444	544974.358733225	896876.880007409	642634.372870371	537270.170539357	291896.891164973
ostta20g00170	2109091.86324562	3473040.75534809	990949.92665216	2978949.19393692	2979146.68091648	3040215.91843079	2312811.04248034	2293758.19196676	992060.799150482	1864545.36007453	2368965.00575782	1175302.08465553	2061608.97961684	2880398.47316408	1137043.40736196	2273336.21310202	2405011.92193075	2716328.33584869
ostta02g01320	4349574.28931814	4806957.4478955	2167097.38680262	3988092.39056061	3678537.15330131	5278352.07264256	3773716.67893033	3556566.86276373	2578211.91150925	3185966.28730716	3065341.44856297	1702816.88074582	3358493.53292611	4016534.51719733	1697394.73986384	3521271.03737237	3514445.55853826	4525918.89043303
ostta15g00560	305951.225750556	755251.306500031	308443.613973288	266105.095436548	608372.776624977	565236.220102392	182238.266785629	411024.802773127	264537.448874946	297936.848129913	392085.184833608	242573.677812289	356431.044834952	718111.639312345	442721.297528038	439987.004252715	444138.163104894	518103.852691457
ostta18g00400	599307.773254354	334441.519668204	51183.1892630178	380338.804792866	501779.355369813	347101.741059968	286278.824547251	382395.892350841	110931.767821198	386699.907413368	377126.382837126	381113.190827759	591767.357289575	529494.901638522	202812.787390193	639261.618280864	268214.314654845	212245.168575785
