zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta17g01110	453657.357000597	486193.571372055	441873.013743333	441287.010074773	473522.451653652	472491.670864345	481584.206989407	472328.97583144	342952.275406671	567299.592900731	524172.446501831	311617.585648519	170291.122973818	213263.314932947	307806.876615135	211709.857559725	138978.402710133	441494.608885868
ostta03g01320	179505.610020516	338012.139283663	412577.504319419	211541.962259663	230165.484375751	1514253.09429445	237740.793665303	343209.481553116	619699.054295005	269512.663035362	237337.311956028	348509.090402993	245209.509246626	260521.966889258	491145.777581734	124791.607443428	190574.863221509	412247.730757666
ostta16g01260	195433.622884488	145421.466771599	165373.194549621	198493.694654333	181532.225613622	151985.676480701	224828.434300339	184536.185112908	168293.058505003	147171.548227923	77064.9703668477	165852.176619607	179823.713102821	141356.994922822	137486.169803989	148182.106481704	173106.217723507	165301.748817569
ostta06g01990	208574.092024602	201153.067331739	269673.724192572	163497.950040859	89934.7573362871	304952.505525636	263334.960501306	293706.0681205	258000.76090414	67833.960397717	113474.485310973	323926.037107976	270651.831655929	457378.065870754	301866.830066934	333509.763829169	143588.924575119	269527.675721458
ostta13g03040	100721.140007224	192870.191677758	66945.8783890168	164771.624879417	175293.385686271	121504.829536712	135859.307384048	93494.1770170193	66945.8783890168	66945.8783890168	66945.8783890168	64467.0074302409	53551.1214869378	47147.1046797781	56124.7768687017	78871.5503559213	75366.8076223912	66945.8783890168
ostta09g02320	537045.237373479	378500.629482966	916816.44469386	560798.866571392	700389.477062762	911291.138718233	543776.76291219	509818.090895237	756664.57965321	182974.369175549	291423.348181426	731857.025096626	631416.512055978	409361.089353074	770768.960946583	549217.445500573	916381.98164007	915705.482753822
ostta05g02650	628227.862769086	567892.292248902	695487.29939831	759179.582315526	816641.862950118	696938.771190587	491256.599505842	518713.742537538	467887.629834524	534417.858112436	540121.76331798	202652.920501535	618244.983774831	579084.862434935	668260.614209341	652909.610889346	594669.654496489	694728.248020517
ostta14g01080	833413.970333749	586525.398302049	524523.181604443	879787.794036053	471948.93516176	484850.640512657	933850.024208262	631856.0697493	513912.32821228	450520.159828371	290839.433192379	415414.993959268	667112.793769944	678511.464308744	401956.515917091	877332.548295583	431946.844719009	524095.516850587
ostta01g03050	175401.076726517	142150.889869161	43010.3831831634	97809.025001122	50041.1187815003	355486.367107339	97280.929365454	88579.7554696759	129852.158800233	502735.771476264	303804.861944753	355486.367107339	441823.987378717	122851.39846678	64847.416059892	155965.765452302	300390.415270595	42994.6584617823
ostta04g03960	1544774.64191718	2406371.71643121	1190535.85537771	1793897.81759874	2079372.96920473	1036135.92877712	1544747.54894551	1656647.04746247	940182.433374333	1632232.69329158	2059361.76962755	973314.357939432	1656944.04481991	1636318.68830891	955658.440129135	1743744.71428254	1698846.50593038	1188710.15720198
ostta07g00170	1470524.81574042	736289.729256667	1730459.79889691	1419750.37266399	657968.249178416	2571971.23380495	1430447.63616501	1110137.77474087	2390265.12834826	678735.26910436	785886.060294664	1719363.80350631	1388717.29246385	1171442.29972162	1899117.87912915	1686317.70027371	1395974.29041167	1727116.28140219
ostta04g04270	757408.445351769	778480.730924216	214292.119755041	187139.71760644	197243.562457616	160622.286380485	377629.145050878	309842.626273568	173895.889247605	282060.875511305	182107.051811451	649841.993998194	854404.947504944	391507.605106142	681579.870873473	459584.96061641	804087.051997186	214170.736234587
ostta10g01705	194820.9706378	188481.914968465	126679.519918619	144779.529805204	324173.741215265	129286.884842325	24106.5053181863	15062.6189506028	97014.8106472397	167316.595224965	238349.183685015	199357.701212147	59916.6363874376	167671.576608056	294171.142775836	150528.347389606	21320.0422490422	126626.026633741
ostta09g03820	564871.975936733	567912.781317077	260212.766962062	621166.099352365	794621.557724218	320239.007743871	430485.697406769	374376.347804446	95216.3256882809	848918.013504101	346619.285961613	375526.115145669	487519.212227316	545356.761783715	394938.603634224	563994.700528955	783317.572044518	260077.046214217
ostta08g01970	321712.620729305	308090.125836751	541394.891464277	464829.824280811	349233.159362065	740377.368912303	290305.415374325	214723.402033969	701060.941067711	629052.392111756	537725.362569448	432266.154153079	220727.50365698	368030.259334743	498126.379304782	416698.429581388	236965.816405138	540890.141829675
ostta05g00220	1046984.38667309	713714.612155554	462049.442961321	667268.346651379	635601.242813709	1255192.77262115	847338.774165525	921931.853221524	968782.892019866	58066.5209547219	102484.512162328	569890.844202936	879702.007577776	1114761.20655978	1059925.77566612	912757.993195325	581246.653432341	461626.892576875
ostta17g00130	972479.904913052	710080.845761898	901812.828402289	1069893.66107741	1544473.51093858	797384.963170272	998216.822627052	1067798.87597529	951652.306713006	363686.350846127	1492932.71750154	749100.191146946	1031715.9459361	809224.521498502	695586.701665019	557609.623545721	960822.326123418	900728.159027484
ostta11g03070	325497.778358645	306785.09023662	181350.921674572	327959.107204747	469131.23671479	260823.3974106	318620.411377007	370227.320559389	333623.284563241	446848.619796662	530103.104392862	66335.5332325556	159396.411674215	536850.487607762	217708.438803109	469726.889099013	15153.2816230801	181263.198263755
ostta13g01870	78784.2694298166	111985.040878523	118906.098121927	97888.4479888039	97888.4479888039	121433.700922946	97888.4479888039	97888.4479888039	97888.4479888039	97888.4479888039	97888.4479888039	97888.4479888039	90703.1746470967	97888.4479888039	145269.865225142	97888.4479888039	87522.3320817942	118854.299867146
cont|000131	139582.326854013	171952.285558296	225995.705397605	87152.9523925836	281258.980452494	225995.705397605	182789.822066436	104352.369002518	225995.705397605	167632.249305077	513633.832043315	225995.705397605	80140.2684358571	163882.793962158	225995.705397605	246051.544506397	224886.356886313	225995.705397605
ostta06g01650	1252258.95060489	1024208.19957502	764930.143318114	1184422.54770457	672909.308431423	1400981.65592251	959618.903913107	874088.857598461	1536426.01270859	979736.484210989	1124644.12091681	1070272.66835791	770257.985670663	894385.403686288	849808.505726348	587881.274935911	760478.208965522	764087.519275186
ostta02g03120	753437.005593737	891927.006673228	990579.212652565	798013.425116565	768605.569000671	519957.563654762	844024.043044941	813455.535540883	533245.526108346	178221.135584411	502110.72597812	496592.959100737	943786.022873635	451884.248204463	428997.485655403	486307.310068081	883733.056266262	989394.241263074
ostta01g00860	1823699.53363179	1878358.07178635	1359460.15390178	2170346.10662098	1743485.6661202	1295712.18997933	1740673.50687337	1880084.87307204	1238559.25090145	1357891.75693511	1233497.506118	1095146.15439636	1835452.64298645	1721347.68657793	1041244.43181426	1915891.94586346	1854529.39775184	1357083.49386499
ostta16g02030	424730.33912934	316838.703377763	132948.403898619	337477.05839465	358537.640289307	208753.12232061	202550.965586327	487619.797602813	225374.872047317	132948.403898619	132948.403898619	75865.0783238333	118376.510238313	101623.656995211	494035.85221009	145056.023980657	126953.551267873	132948.403898619
ostta05g00640	616990.488397267	538906.085710117	656041.050764004	446507.747974411	455560.546374046	573486.719439747	493425.086006721	313199.912913818	209976.196412801	831907.292833263	719229.79224921	296523.529822092	759102.32236971	658757.658698627	513269.790120816	413007.282795065	699038.967066909	655409.348956531
ostta07g02720	732849.619469715	807027.37627756	557611.7132997	665010.829117967	695134.518880216	624985.265753507	660074.123826252	623108.810350365	663496.354678128	1054155.6847129	637874.185415334	538485.986094538	569979.584987339	886981.108884839	501897.309904065	918006.206741128	818369.814623463	557057.532316316
ostta20g00930	452151.122424188	697434.023490921	385414.592681473	187425.831648621	298280.734539727	294004.689328112	180606.278461917	248355.145084845	326834.135727513	257902.96616821	367732.131180837	412236.850645175	238492.400577071	530423.148543626	417575.847293661	251101.434116386	277562.160853145	385108.829842766
ostta10g01320	1058953.24890378	781555.273726244	228789.563393287	510337.55449118	615005.614257627	609199.172815439	723674.980916241	658038.812430484	709155.082716771	529186.212099915	529186.212099915	531571.815143063	702234.497162565	332272.414624007	480550.581644043	340736.157664706	865631.752268019	228652.582269697
ostta10g01380	1093480.01240023	1132143.11953416	988321.402971982	927514.089231874	884213.101102118	873994.175196219	750032.638124636	778644.198482641	742428.249039651	1030632.00693828	735352.322180161	853112.434526156	1033580.04824091	637162.232833805	883865.950022186	930543.920766812	1016631.3187602	987048.875628279
ostta04g05050	800723.5914768	1440991.02539374	514879.68346319	565124.344869767	939924.548584932	532848.52927568	1044844.28026013	1145135.51812947	718435.953312373	1520530.63356045	1281156.82550358	1395630.713841	728683.463432287	370804.613605393	560577.970809461	153885.887723181	942330.491736337	514443.946597938
ostta16g02490	494221.548465508	535530.300887268	365621.247978039	599906.768252524	648357.779071699	382573.588105057	564897.711193711	578427.531893393	472733.815179922	596697.558155533	468919.672178304	249479.533237623	567849.77650505	553141.427745274	366037.813810206	597253.088273758	564097.615673586	365377.457054811
ostta07g03800	1130791.21307049	904215.787022202	971907.938199505	1114145.20341773	1008125.76763107	1006399.50397439	1155707.16724598	1019927.08542637	1054372.10205811	1282111.84324493	836644.034398645	868186.352469771	1360119.9254273	792703.713137482	884691.541418522	993152.85696245	856212.525235712	970618.913399388
ostta15g01510	881042.23056428	889160.647822437	512794.810937096	849458.637894989	910957.263411126	704516.065669616	534599.51669648	485601.989842751	420299.097112453	123869.603032276	447190.905311841	448801.236475491	621002.05841361	463874.348095598	497449.418914974	553776.342778255	684636.756153822	512339.595576301
ostta03g01820	1494313.4688771	2289860.41071035	1633964.47713916	1707936.63490373	2520786.02886413	2075091.62533552	1494453.17046842	1761210.94084095	2217504.56772394	2585891.20416173	3194956.52162919	1242186.03035117	1657277.3695683	1815595.58792401	1621777.91872147	1547053.65696587	2042076.72305837	1631347.79085987
ostta03g04790	334330.551545033	296690.377355989	176396.132496693	304821.482331678	276882.419107003	197225.744832028	238941.237981924	192851.92563039	211288.703036013	414501.302254526	151695.115931705	167919.455956139	308982.451767555	142168.751793834	175034.136888695	91966.0826579807	200521.877939831	176308.628159177
ostta04g03810	1536245.65748882	705766.954453667	1901442.553794	1182002.41782355	1233092.91387223	1759633.75484316	1372326.15559032	1910921.76258469	1574995.61358261	408455.463934093	957166.565382743	2362224.4640415	394371.827548155	2026850.42883662	2311087.30101804	1351701.8979842	741244.932183532	1897761.96657355
ostta01g01320	23271.3603794209	324370.297676873	82182.690617907	208490.774259272	228736.549233735	474565.941611022	560799.467907314	136792.105992226	417352.572698338	124560.451537183	514339.307077737	382450.947273933	354244.262722992	464591.49928561	259042.993842404	324911.948795777	383281.160172032	82151.0660106779
ostta17g01650	3085220.19990515	3860789.59095502	2470200.72331737	3120442.79676223	3789834.73065627	1707825.36940336	3109273.08885714	3049793.14402911	1584477.20248277	1003756.04531683	2584010.33976269	1577711.12341289	3311449.29260697	2482832.85879487	1214437.58213482	2976839.6032113	3878232.05573882	2464597.47249669
ostta04g03230	469805.943347398	453021.644165778	451607.706628739	511751.686003432	557665.416109706	382854.177747826	511850.40244029	459793.304319763	380608.295516905	607515.413913827	456364.674984517	440466.283053199	452991.150377075	488279.122044248	454448.76569649	500011.024123301	474787.490808365	451208.315712758
ostta17g00010	202545.371530269	292493.127367135	62262.6980644372	34848.9782095494	119952.765274482	71939.1117826255	87514.8764774129	95645.8179835139	21921.4967147917	57219.2516304532	159028.210015504	62262.6980644372	96007.3435367883	40954.1499105316	62262.6980644372	39187.4607497576	100095.607780405	62262.6980644372
ostta04g03500	3216075.53158207	4719806.92913995	5893773.915773	3972063.46020843	4795469.71445403	4439681.97647605	3846987.08729347	3121260.02625248	4780222.09012152	7024366.10713715	6939909.00725938	3514311.1906728	5114177.7986316	3027672.72220211	4698445.5196679	3333270.0570847	6138453.14193043	5895963.45659287
ostta01g01590	612264.917445921	466623.127386155	320934.614094834	310411.910523412	345887.028810961	652005.248863928	454337.602597556	521632.984243492	732571.68995293	122428.741454356	336659.405868887	621947.717816663	299085.041754028	421513.25715131	546684.8373135	509497.925897237	314671.975517144	320737.822438338
ostta01g00670	1211442.89431437	1237313.80742365	1591105.86177347	1450928.85285698	1105039.87107977	1418436.75215721	1212069.48438049	856461.923057562	1446802.67409181	1403781.07307552	1194016.40989678	1419146.37550589	1069048.08232663	1017350.61571448	1442181.78427742	1167718.88171663	1382420.66479641	1588479.91978978
